,East England,East Midlands,London,"North Wales, Merseyside and Cheshire",West Midlands,North East England,North West England,North Scotland,South East England,South Wales,South West England,Yorkshire,South and Central Scotland,Southern England
2025-01-17 00:00:00,8.086660385131836,9.272207260131836,4.894278049468994,15.638418197631836,7.695059299468994,15.212636947631836,12.812246322631836,25.286855697631836,6.495840549468994,11.361074447631836,8.183340072631836,10.689199447631836,17.220449447631836,6.289785861968994
2025-01-17 01:00:00,8.5433931350708,9.0209321975708,5.088315010070801,15.7592134475708,7.198666572570801,15.5004243850708,13.0785493850708,25.310970306396484,6.802182197570801,11.0521821975708,7.607846260070801,10.4506196975708,17.851985931396484,6.305111885070801
2025-01-17 02:00:00,8.869345664978027,9.185751914978027,5.737509727478027,15.533408164978027,6.888876914978027,15.701376914978027,13.327353477478027,25.23750877380371,6.828330039978027,10.390830039978027,7.496298789978027,10.324423789978027,17.89375877380371,6.481650352478027
2025-01-17 03:00:00,8.98183822631836,9.18398666381836,5.997462749481201,15.47988510131836,6.756251811981201,15.87539291381836,13.37441635131836,25.07363510131836,6.620509624481201,10.41054916381836,7.421290874481201,10.42226791381836,17.64199447631836,6.626368999481201
2025-01-17 04:00:00,9.003985404968262,9.132891654968262,6.115313529968262,14.803790092468262,7.108477592468262,16.063556671142578,13.308672904968262,25.302814483642578,6.200274467468262,10.510821342468262,7.127032279968262,10.210040092468262,17.387775421142578,6.539141654968262
2025-01-17 05:00:00,8.837900161743164,9.192392349243164,6.100595951080322,14.084970474243164,7.291025638580322,16.079111099243164,13.111337661743164,25.392587661743164,6.023447513580322,10.539072036743164,6.843760013580322,10.021493911743164,17.195322036743164,6.964853763580322
2025-01-17 06:00:00,8.440845489501953,9.230884552001953,5.667408466339111,13.414478302001953,7.500416278839111,16.164478302001953,12.864673614501953,25.020923614501953,5.791431903839111,9.776782989501953,7.040455341339111,9.904712677001953,16.644947052001953,7.006275653839111
2025-01-17 07:00:00,8.35024356842041,9.36098575592041,6.757469654083252,12.79946231842041,7.741844654083252,16.742820739746094,13.16762638092041,24.863914489746094,5.943993091583252,8.85610294342041,6.937157154083252,10.48793888092041,16.652000427246094,6.649071216583252
2025-01-17 08:00:00,7.966122150421143,8.8372163772583,6.632137775421143,12.3713960647583,7.287411212921143,16.398738861083984,12.4006929397583,24.467098236083984,5.797176837921143,8.4309663772583,7.109676837921143,9.9749116897583,16.071590423583984,6.564754962921143
2025-01-17 09:00:00,8.022520065307617,8.319395065307617,6.145566940307617,12.537168502807617,6.870176315307617,15.757871627807617,11.981504440307617,22.826231002807617,5.356504440307617,8.169004440307617,7.265684127807617,9.146543502807617,15.412168502807617,6.636777877807617
2025-01-17 10:00:00,8.36115837097168,9.32600212097168,5.789869785308838,13.50861930847168,7.724440097808838,15.33088493347168,11.84650993347168,20.60432243347168,5.119947910308838,8.52619743347168,7.272291660308838,9.80451774597168,14.85334587097168,7.476393222808838
2025-01-17 11:00:00,8.369085311889648,9.698186874389648,5.47357702255249,13.968694686889648,8.096624374389648,14.966741561889648,11.648382186889648,19.33392906188965,4.64740514755249,9.437444686889648,7.11713171005249,10.157171249389648,14.490179061889648,7.18549108505249
2025-01-17 12:00:00,8.309255599975586,9.798513412475586,5.182302474975586,15.995779037475586,8.738943099975586,13.920583724975586,11.284841537475586,18.090505599975586,4.457693099975586,11.013357162475586,7.223318099975586,10.208669662475586,13.885427474975586,6.481130599975586
2025-01-17 13:00:00,8.104183197021484,9.666683197021484,5.020198822021484,15.955745697021484,8.827816009521484,14.067073822021484,11.080745697021484,17.331722259521484,4.709651947021484,11.262386322021484,6.603206634521484,10.456722259521484,13.973323822021484,6.051448822021484
2025-01-17 14:00:00,7.8237128257751465,8.980938911437988,4.7826972007751465,15.578595161437988,8.314923286437988,13.529767036437988,11.604962348937988,15.688946723937988,4.7817206382751465,10.806134223937988,6.8793768882751465,9.582501411437988,13.373517036437988,6.0766425132751465
