date,United_Kingdom_solar_cf,United_Kingdom_wind_cf,United_Kingdom_demand,United_Kingdom_wd_demand,UK_wind_speed,UK_temp,United_Kingdom_wind_gen,United_Kingdom_solar_gen,demand_net_wind,wd_demand_net_wind,demand_net_renewables,wd_demand_net_renewables,demandESO,demandESO_net_wind,demandESO_net_renewables
1957-05-20,0.123171046875,0.319964303233139,39.0004683604147,39.80873840508279,6.821772997125,9.235853306,9.477982590372044,1.8971666837015624,29.522485770042657,30.33075581471075,27.625319086341094,28.433589131009185,,,
1957-05-21,0.1767272751666666,0.2664138684265201,39.77211253613013,39.77211253613013,6.062650642666667,9.284844,7.891711610530378,2.7220772012096153,31.88040092559975,31.88040092559975,29.158323724390137,29.158323724390137,,,
1957-05-22,0.2374128226666667,0.2985270758281877,39.62295575388702,39.62295575388702,6.870903907750001,9.484355837,8.842969040182577,3.656798483687867,30.779986713704442,30.779986713704442,27.123188230016574,27.123188230016574,,,
1957-05-23,0.175153181625,0.2671027602899198,39.54897903432749,39.54897903432749,6.5913865300416665,9.58330696,7.9121179653080045,2.6978319106153874,31.63686106901948,31.63686106901948,28.939029158404097,28.939029158404097,,,
1957-05-24,0.2000696587916667,0.4908161924931624,37.57081922021527,38.4705617245448,8.787002285416667,11.02579596,14.538957254032455,3.0816129334704043,23.031861966182817,23.931604470512347,19.95024903271241,20.84999153704194,,,
1957-05-25,0.238978592875,0.4378115117201756,34.30415252848673,38.14806421133877,8.004158182833335,11.45716804,12.96885260017504,3.6809155724757625,21.33529992831169,25.17921161116373,17.65438435583593,21.49829603868797,,,
1957-05-26,0.2561148072083333,0.2990335219879609,33.72004143650021,38.41085737017948,6.276387181541666,11.1056564,8.857970988327377,3.944859540987795,24.862070448172833,29.5528863818521,20.917210907185037,25.608026840864305,,,
1957-05-27,0.2417721517083333,0.1725480461709397,37.353036435530576,38.16130648019866,5.180002945458333,11.43945521,5.111218223675576,3.7239439211179453,32.241818211855,33.05008825652308,28.517874290737055,29.32614433540514,,,
1957-05-28,0.2040271278333333,0.1126004611789046,38.61397987098527,38.61397987098527,4.587234593791666,10.83396011,3.335450861041512,3.1425686418784826,35.27852900994375,35.27852900994375,32.13596036806527,32.13596036806527,,,
1957-05-29,0.1893067312083333,0.124156773693709,38.75280573759108,38.75280573759108,4.705047136958333,10.64826689,3.6777719503550483,2.915834788782595,35.07503378723603,35.07503378723603,32.15919899845344,32.15919899845344,,,
1957-05-30,0.18026162125,0.0585029000949695,38.59608342412528,38.59608342412528,3.5718225315833334,10.85789837,1.7329729066131865,2.776515673627375,36.8631105175121,36.8631105175121,34.08659484388472,34.08659484388472,,,
1957-05-31,0.1993183289583333,0.1376353679646572,36.42619499090378,37.325937495233305,4.8948583318750005,12.55684322,4.077034869849076,3.07004042544652,32.34916012105471,33.24890262538423,29.279119695608188,30.17886219993771,,,
1957-06-01,0.0250645185416667,0.2557556312922812,32.49736792997424,36.34127961282628,6.459061334375,13.87391978,7.575993310139953,0.38606125974172967,24.921374619834285,28.765286302686324,24.535313360092555,28.379225042944594,,,
1957-06-02,0.0472041335416667,0.1345357430352587,31.029416678916053,35.72023261259532,4.83804537275,14.7046311,3.985217780190433,0.7270711077022296,27.04419889872562,31.735014832404886,26.317127791023392,31.007943724702656,,,
1957-06-03,0.030606958,0.1321167654445041,34.94747920687681,35.75574925154489,4.595299660208333,14.65712411,3.9135628259971003,0.47142979198659996,31.033916380879706,31.84218642554779,30.56248658889311,31.370756633561193,,,
1957-06-04,0.1270538560416666,0.5010961912535704,37.93659181299946,37.93659181299946,8.782989557166667,11.74003313,14.843471377313262,1.9569724284529781,23.093120435686195,23.093120435686195,21.13614800723322,21.13614800723322,,,
1957-06-05,0.1962731280416667,0.5760506972715708,39.14713315072894,39.14713315072894,9.513024249999999,10.12081527,17.06377375457847,3.023136109287379,22.08335939615047,22.08335939615047,19.060223286863092,19.060223286863092,,,
1957-06-06,0.1907695155833333,0.3899110689273001,38.923871590323,38.923871590323,7.622411419833334,10.41944952,11.549945683764484,2.938365617675408,27.37392590655852,27.37392590655852,24.43556028888311,24.43556028888311,,,
1957-06-07,0.169165083125,0.0596102122501774,37.895324039486056,38.79506654381558,3.515903847541667,10.59173892,1.765773707274755,2.6055990258494375,36.1295503322113,37.029292836540826,33.523951306361866,34.42369381069139,,,
1957-06-08,0.1485920404583333,0.1628272905102734,34.2753191003669,38.11923078321894,5.2037733856249995,11.49573558,4.823269999495318,2.28871862156757,29.452049100871584,33.29596078372362,27.163330479304012,31.00724216215605,,,
1957-06-09,0.064669073125,0.2260578469084945,33.92205378549701,38.612869719176274,5.993473569916667,10.83544505,6.696285541123424,0.9960783326224375,27.22576824437359,31.91658417805285,26.22968991175115,30.920505845430412,,,
1957-06-10,0.0740815483333333,0.2399315623457249,38.45934977279352,39.26761981746161,6.1015627058333335,9.959652529,7.107252739805063,1.141055864513833,31.35209703298846,32.160367077656545,30.211041168474626,31.01931121314271,,,
1957-06-11,0.0516644435,0.3507464252150847,39.14778148876362,39.14778148876362,7.312571414125,10.11994806,10.38981060772124,0.7957719238974499,28.757970881042382,28.757970881042382,27.96219895714493,27.96219895714493,,,
1957-06-12,0.0181800513333333,0.1945322471478388,37.63430818527858,37.63430818527858,5.6400311639166665,12.14436715,5.762434225013281,0.28002187667193285,31.871873960265297,31.871873960265297,31.591852083593363,31.591852083593363,,,
1957-06-13,0.242075365,0.1495430997975123,35.43295289979835,35.43295289979835,4.8990647467083335,15.08889592,4.429765702201909,3.7286142244855,31.003187197596443,31.003187197596443,27.274572973110942,27.274572973110942,,,
1957-06-14,0.2511188460416667,0.2495946672050527,34.22586541159469,35.12560791592421,5.743037857249999,16.42804016,7.393493231948071,3.8679082499259794,26.83237217964662,27.732114683976143,22.96446392972064,23.864206434050164,,,
1957-06-15,0.2527482493333333,0.3522193943676914,31.28169623307217,35.12560791592421,7.183868500749999,17.69017582,10.433442899959754,3.8930054600065325,20.848253333112417,24.69216501596446,16.955247873105883,20.799159555957928,,,
